,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,new_tests_reg
369,2021-01-24,1372977.0,5945.0,57383.0,89.0,54812.0,58865.468178608055
370,2021-01-25,1379286.0,6309.0,57481.0,98.0,55093.0,59168.667271259015
371,2021-01-26,1385706.0,6420.0,57560.0,79.0,55190.0,59471.69509772177
372,2021-01-27,1392314.0,6608.0,57651.0,91.0,54971.0,59774.5330545393
373,2021-01-28,1398841.0,6527.0,57736.0,85.0,54971.0,60077.16262759767
374,2021-01-29,1405414.0,6573.0,57807.0,71.0,54971.0,60379.56539538614
375,2021-01-30,1411731.0,6317.0,57889.0,82.0,54971.0,60681.72303223509
376,2021-01-31,1417999.0,6268.0,57959.0,70.0,54971.0,60983.617311521964
377,2021-02-01,1424596.0,6597.0,58038.0,79.0,54971.0,61285.230108857715
378,2021-02-02,1431416.0,6820.0,58110.0,72.0,54708.0,61586.54340523971
379,2021-02-03,1438286.0,6870.0,58189.0,79.0,54691.0,61887.53929017706
380,2021-02-04,1445326.0,7040.0,58256.0,67.0,55272.0,62188.19996479026
381,2021-02-05,1452380.0,7054.0,58336.0,80.0,56209.0,62488.50774487618
382,2021-02-06,1459370.0,6990.0,58412.0,76.0,56209.0,62788.44506394625
383,2021-02-07,1466435.0,7065.0,58469.0,57.0,56209.0,63087.99447623056
384,2021-02-08,1473756.0,7321.0,58536.0,67.0,56209.0,63387.13865965058
385,2021-02-09,1481396.0,7640.0,58625.0,89.0,56209.0,63685.86041876075
386,2021-02-10,1488981.0,7585.0,58686.0,61.0,56209.0,63984.142687653024
387,2021-02-11,1496455.0,7474.0,58751.0,65.0,56209.0,64281.96853283086
388,2021-02-12,1503753.0,7298.0,58809.0,58.0,56209.0,64579.32115604485
389,2021-02-13,1510873.0,7120.0,58883.0,74.0,56209.0,64876.183897096176
390,2021-02-14,1518263.0,7390.0,58945.0,62.0,56209.0,65172.540236599605
391,2021-02-15,1526023.0,7760.0,59028.0,83.0,56209.0,65468.373798713124
392,2021-02-16,1534034.0,8011.0,59117.0,89.0,68420.0,65763.668353827
393,2021-02-17,1542076.0,8042.0,59184.0,67.0,68420.0,66058.40782121656
394,2021-02-18,1550142.0,8066.0,59264.0,80.0,68420.0,66352.57627165495
395,2021-02-19,1558159.0,8017.0,59341.0,77.0,68420.0,66646.15792998375
396,2021-02-20,1566081.0,7922.0,59409.0,68.0,68420.0,66939.13717764925
397,2021-02-21,1574012.0,7931.0,59483.0,74.0,68420.0,67231.4985551894
398,2021-02-22,1582275.0,8263.0,59572.0,89.0,68420.0,67523.22676468547
399,2021-02-23,1590605.0,8330.0,59663.0,91.0,68420.0,67814.30667217018
400,2021-02-24,1598875.0,8270.0,59736.0,73.0,68420.0,68104.72330998752
401,2021-02-25,1607081.0,8206.0,59830.0,94.0,68420.0,68394.46187911829
402,2021-02-26,1615184.0,8103.0,59899.0,69.0,68420.0,68683.50775145093
403,2021-02-27,1623159.0,7975.0,59980.0,81.0,68420.0,68971.84647201502
404,2021-02-28,1631169.0,8010.0,60073.0,93.0,68420.0,69259.4637611665
405,2021-03-01,1639679.0,8510.0,60181.0,108.0,68420.0,69546.34551672603
406,2021-03-02,1648174.0,8495.0,60267.0,86.0,68420.0,69832.4778160702
407,2021-03-03,1656699.0,8525.0,60353.0,86.0,68420.0,70117.84691817925
408,2021-03-04,1665103.0,8404.0,60431.0,78.0,68420.0,70402.43926563015
409,2021-03-05,1673470.0,8367.0,60512.0,81.0,68420.0,70686.24148654885
410,2021-03-06,1681682.0,8212.0,60594.0,82.0,68420.0,70969.24039650545
411,2021-03-07,1689692.0,8010.0,60687.0,93.0,68420.0,71251.42300036649
412,2021-03-08,1698005.0,8313.0,60786.0,99.0,68420.0,71532.77649409306
413,2021-03-09,1706559.0,8554.0,60867.0,81.0,68420.0,71813.28826648841
414,2021-03-10,1715162.0,8603.0,60928.0,61.0,68420.0,72092.94590089627
415,2021-03-11,1723470.0,8308.0,61016.0,88.0,68420.0,72371.73717684438
416,2021-03-12,1731558.0,8088.0,61069.0,53.0,68420.0,72649.65007163846
417,2021-03-13,1739360.0,7802.0,61142.0,73.0,68420.0,72926.67276190035
418,2021-03-14,1746953.0,7593.0,61230.0,88.0,68420.0,73202.79362505529
419,2021-03-15,1754933.0,7980.0,61330.0,100.0,68420.0,73478.0012407644
420,2021-03-16,1763313.0,8380.0,61427.0,97.0,68420.0,73752.28439229948
421,2021-03-17,1771115.0,7802.0,61492.0,65.0,68420.0,74025.63206786988
422,2021-03-18,1778645.0,7530.0,61581.0,89.0,68420.0,74298.03346188745
423,2021-03-19,1786265.0,7620.0,61649.0,68.0,68420.0,74569.47797617642
424,2021-03-20,1793805.0,7540.0,61724.0,75.0,68420.0,74839.95522113267
425,2021-03-21,1801065.0,7260.0,61797.0,73.0,68420.0,75109.45501681755
426,2021-03-22,1808422.0,7357.0,61877.0,80.0,68420.0,75377.96739400172
427,2021-03-23,1815712.0,7290.0,61951.0,74.0,68420.0,75645.48259514582
428,2021-03-24,1823317.0,7605.0,62045.0,94.0,68420.0,75911.99107532948
429,2021-03-25,1830823.0,7506.0,62142.0,97.0,68420.0,76177.48350311146
430,2021-03-26,1838803.0,7980.0,62223.0,81.0,68420.0,76441.95076134475
431,2021-03-27,1846923.0,8120.0,62308.0,85.0,68420.0,76705.3839479186
432,2021-03-28,1855674.0,8751.0,62397.0,89.0,68420.0,76967.77437645168
433,2021-03-29,1864984.0,9310.0,62478.0,81.0,64548.0,77229.11357691622
434,2021-03-30,1875234.0,10250.0,62569.0,91.0,68429.0,77489.3932962091
435,2021-03-31,1885564.0,10330.0,62665.0,96.0,70450.0,77748.60549865785
436,2021-04-01,1897314.0,11750.0,62759.0,94.0,71470.0,78006.74236646638
437,2021-04-02,1908974.0,11660.0,62876.0,117.0,70461.0,78263.79630009859
438,2021-04-03,1920394.0,11420.0,62999.0,123.0,74931.0,78519.75991860445
439,2021-04-04,1932074.0,11680.0,63160.0,161.0,72409.0,78774.62605987448
440,2021-04-05,1945964.0,13890.0,63332.0,172.0,72591.0,79028.38778084348
441,2021-04-06,1963394.0,17430.0,63506.0,174.0,121490.0,79281.03835762321
442,2021-04-07,1984348.0,20954.0,63699.0,193.0,121490.0,79532.57128557324
443,2021-04-08,2006934.0,22586.0,63884.0,185.0,121490.0,79782.98027931148
444,2021-04-09,2029412.0,22478.0,64039.0,155.0,121490.0,80032.25927266042
445,2021-04-10,2049078.0,19666.0,64232.0,193.0,121490.0,80280.40241852571
446,2021-04-11,2070141.0,21063.0,64490.0,258.0,121490.0,80527.40408871631
447,2021-04-12,2093452.0,23311.0,64764.0,274.0,121490.0,80773.25887369522
448,2021-04-13,2118212.0,24760.0,65055.0,291.0,121490.0,81017.96158227284
449,2021-04-14,2143794.0,25582.0,65359.0,304.0,121490.0,81261.5072412226
450,2021-04-15,2168872.0,25078.0,65680.0,321.0,121490.0,81503.89109484869
451,2021-04-16,2194133.0,25261.0,66008.0,328.0,121490.0,81745.10860447382
452,2021-04-17,2215445.0,21312.0,66327.0,319.0,121490.0,81985.15544787218
453,2021-04-18,2237089.0,21644.0,66732.0,405.0,121490.0,82224.0275186302
454,2021-04-19,2261435.0,24346.0,67130.0,398.0,121490.0,82461.72092544514
455,2021-04-20,2286927.0,25492.0,67525.0,395.0,121490.0,82698.23199135967
456,2021-04-21,2311813.0,24886.0,67913.0,388.0,121490.0,82933.55725292064
457,2021-04-22,2335905.0,24092.0,68366.0,453.0,121490.0,83167.69345929119
458,2021-04-23,2358809.0,22904.0,68746.0,380.0,121490.0,83400.63757127366
459,2021-04-24,2377039.0,18230.0,69120.0,374.0,121490.0,83632.3867602881
460,2021-04-25,2396204.0,19165.0,69574.0,454.0,121490.0,83862.93840726552
461,2021-04-26,2417230.0,21026.0,70070.0,496.0,121490.0,84092.29010149132
462,2021-04-27,2438193.0,20963.0,70532.0,462.0,121490.0,84320.439639372
463,2021-04-28,2459906.0,21713.0,70966.0,434.0,123901.0,84547.3850231375
464,2021-04-29,2479805.0,19899.0,71351.0,385.0,123901.0,84773.12445948267
465,2021-04-30,2499077.0,19272.0,71758.0,407.0,123901.0,84997.65635813546
466,2021-05-01,2516157.0,17080.0,72090.0,332.0,123901.0,85220.979330362
467,2021-05-02,2534855.0,18698.0,72484.0,394.0,123901.0,85443.0921874048
468,2021-05-03,2555587.0,20732.0,72875.0,391.0,123901.0,85663.99393885903
469,2021-05-04,2575737.0,20150.0,73219.0,344.0,123901.0,85883.68379097473
470,2021-05-05,2591609.0,15872.0,73568.0,349.0,123901.0,86102.16114489961
471,2021-05-06,2610018.0,18409.0,73906.0,338.0,123901.0,86319.42559485178
472,2021-05-07,2627094.0,17076.0,74241.0,335.0,123901.0,86535.47692622984
473,2021-05-08,2640670.0,13576.0,74524.0,283.0,123901.0,86750.31511365267
474,2021-05-09,2654811.0,14141.0,74910.0,386.0,123901.0,86963.94031894201
475,2021-05-10,2673219.0,18408.0,75261.0,351.0,123901.0,87176.35288902879
476,2021-05-11,2691352.0,18133.0,75568.0,307.0,123901.0,87387.55335380504
477,2021-05-12,2707761.0,16409.0,75934.0,366.0,123901.0,87597.5424238969
478,2021-05-13,2722007.0,14246.0,76231.0,297.0,123901.0,87806.32098838751
479,2021-05-14,2732152.0,10145.0,76433.0,202.0,123901.0,88013.89011246845
480,2021-05-15,2739875.0,7723.0,76633.0,200.0,123901.0,88220.25103502086
481,2021-05-16,2751166.0,11291.0,76936.0,303.0,123901.0,88425.40516614396
482,2021-05-17,2765485.0,14319.0,77222.0,286.0,123901.0,88629.35408461158
483,2021-05-18,2779415.0,13930.0,77532.0,310.0,123901.0,88832.09953526611
484,2021-05-19,2792204.0,12789.0,77765.0,233.0,123901.0,89033.64342634886
