,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,new_vaccinations
9602,2020-07-10,9553.0,179.0,107.0,1.0,2970268.0,59437.0,,,
9603,2020-07-11,9797.0,244.0,108.0,1.0,3023665.0,53397.0,,,
9604,2020-07-12,9980.0,183.0,108.0,0.0,3075488.0,51823.0,,,
9605,2020-07-13,10251.0,271.0,108.0,0.0,3117788.0,42300.0,,,
9606,2020-07-14,10487.0,236.0,111.0,3.0,3162237.0,44449.0,,,
9607,2020-07-15,10810.0,323.0,113.0,2.0,3222141.0,59904.0,,,
9608,2020-07-16,11233.0,423.0,116.0,3.0,3287716.0,65575.0,,,
9609,2020-07-17,11441.0,208.0,118.0,2.0,3350464.0,62748.0,,,
9610,2020-07-18,11802.0,361.0,122.0,4.0,3416558.0,66094.0,,,
9611,2020-07-19,12069.0,267.0,123.0,1.0,3476463.0,59905.0,,,
9612,2020-07-20,12428.0,359.0,126.0,3.0,3534425.0,57962.0,,,
9613,2020-07-21,12894.0,466.0,128.0,2.0,3590735.0,56310.0,,,
9614,2020-07-22,13302.0,408.0,133.0,5.0,3650529.0,59794.0,,,
9615,2020-07-23,13595.0,293.0,139.0,6.0,3719837.0,69308.0,,,
9616,2020-07-24,13950.0,355.0,145.0,6.0,3795421.0,75584.0,,,
9617,2020-07-25,14403.0,453.0,155.0,10.0,3859505.0,64084.0,,,
9618,2020-07-26,14935.0,532.0,161.0,6.0,3935124.0,75619.0,,,
9619,2020-07-27,15303.0,368.0,167.0,6.0,3987090.0,51966.0,,,
9620,2020-07-28,15582.0,279.0,176.0,9.0,4032061.0,44971.0,,,
9621,2020-07-29,16298.0,716.0,189.0,13.0,4098249.0,66188.0,,,
9622,2020-07-30,16903.0,605.0,196.0,7.0,4163102.0,64853.0,,,
9623,2020-07-31,17280.0,377.0,201.0,5.0,4238305.0,75203.0,,,
9624,2020-08-01,17895.0,615.0,208.0,7.0,4307224.0,68919.0,,,
